1228-315.01,Odda kommune. Barnevernet,Ff,Odda-ukjent,
1228-415.1,Odda kommune. Bygdarbøen legesenter,Fb,Odda-4-5-6,Odda-4-6-1
1228-415.2,Odda kommune. Røldal legekontor,Fab,Odda-1-5-5,
1228-415.2,Odda kommune. Røldal legekontor,Fac,Odda-1-5-5,
1228-415.2,Odda kommune. Røldal legekontor,Fb,Odda-2-6-1,Odda-2-6-2
1228-415.2,Odda kommune. Røldal legekontor,Fc,Odda-2-6-2,
1228-415.2,Odda kommune. Røldal legekontor,Fd,Odda-ukjent,
1228-415.2,Odda kommune. Røldal legekontor,Fe,Odda-ukjent,
1228-415.2,Odda kommune. Røldal legekontor,Faa,Odda-1-5-4,
1228-415.3,Odda kommune. Odda legesenter,Fab,Odda-3-1-9 ,Odda- 3-3-3
1228-415.3,Odda kommune. Odda legesenter,Fac,Odda-3-3-3,Odda-3-3-5
1228-415.3,Odda kommune. Odda legesenter,Fad,Odda-3-3-5,Odda-3-3-6
1228-415.3,Odda kommune. Odda legesenter,Fae,Odda-3-3-6,Odda-3-3-7
1228-415.3,Odda kommune. Odda legesenter,Faf,Odda-3-3-8,
1228-415.3,Odda kommune. Odda legesenter,Fag,Odda-3-3-8,
1228-415.3,Odda kommune. Odda legesenter,Fah,Odda-4,
1228-415.3,Odda kommune. Odda legesenter,Faa,Odda-3-1-8,
1228-416.1,Odda kommune. Odda pleie- og omsorg,Fa,Odda-1-5-5,
1228-416.1,Odda kommune. Odda pleie- og omsorg,Fb,Odda-1-5-5,Odda-1-5-6
1228-416.1,Odda kommune. Odda pleie- og omsorg,Fc,Odda-1-5-6,
1228-416.1,Odda kommune. Odda pleie- og omsorg,Fd,Odda-1-5-6,Odda-1-5-9
1228-416.1,Odda kommune. Odda pleie- og omsorg,Fe,Odda-2-2-9 ,Odda- 2-6-1
1228-416.1,Odda kommune. Odda pleie- og omsorg,Ga,Odda-1-5-9,
1228-416.2,Odda kommune. Røldal pleie- og omsorg,Fa,Odda-1-5-9,
1228-417.1,Odda kommune. Helsestasjonen,Fa,Odda-1-1-1,Odda-1-1-8
1228-417.1,Odda kommune. Helsestasjonen,Fb,Odda-1-1-8,Odda-1-1-9
1228-417.1,Odda kommune. Helsestasjonen,Fc,Odda-1-1-9,
1228-442.1,Odda kommune. Odda sjukeheim,Ca,Odda-2-6-1,
1228-442.1,Odda kommune. Odda sjukeheim,Fa,Odda-1-5-9,Odda-1-6-1
1228-442.1,Odda kommune. Odda sjukeheim,Fb,Odda-1-6-1,
1228-442.1,Odda kommune. Odda sjukeheim,Fc,Odda-1-6-2,Odda-1-6-3
1228-442.1,Odda kommune. Odda sjukeheim,Fd,Odda-1-6-3,Odda-1-6-4
1228-442.1,Odda kommune. Odda sjukeheim,Aa,Odda-2-6-1,
1228-442.2,Odda kommune. Røldal alders- og sjukeheim,Fa,Odda-1-6-4,
1228-442.2,Odda kommune. Røldal alders- og sjukeheim,Fb,Odda-1-6-5,
1228-442.2,Odda kommune. Røldal alders- og sjukeheim,Fc,Odda-1-6-5,
1228-442.2,Odda kommune. Røldal alders- og sjukeheim,Ga,Odda-1-6-6,
1228-442.3,Odda kommune. Odda gamleheim,Ta,Odda-2-6-1,
1228-443.1,Odda kommune. Solbakken tilsynsheim,Fa,Odda-1-6-6,Odda-1-6-7
1231b-201,Ullensvang herad. Skulekontoret,Ha,Odda-9-1-1,
1231b-201,Ullensvang herad. Skulekontoret,Hb,Odda-9-1-1,
1231b-201,Ullensvang herad. Skulekontoret,Hc,Odda-9-1-1,Odda-9-1-2
1231b-231.01,Ullensvang herad. Hauso skule,Ha,Odda-9-1-2,
1231b-231.01,Ullensvang herad. Hauso skule,Hb,Odda-ukjent,
1231b-231.02,Ullensvang herad. Kinsarvik skule,Ea,Odda-9-4-6,
1231b-231.02,Ullensvang herad. Kinsarvik skule,Ga,Odda-9-4-5,Odda-9-4-6
1231b-231.02,Ullensvang herad. Kinsarvik skule,Ha,Odda-9-1-2,Odda-9-1-3
1231b-231.02,Ullensvang herad. Kinsarvik skule,Hb,Odda-9-4-1,Odda-9-4-5
1231b-231.03,Ullensvang herad. Opedal skule,Ha,Odda-9-1-3,
1231b-231.04,Ullensvang herad. Sekse skule,Ha,Odda-9-1-3,Odda-9-1-4
1231b-231.05,Ullensvang herad. Vines skule,Ha,Odda-9-1-4,Odda-9-1-5
1231b-231.06,Ullensvang herad. Vikebygd skule,Bb,Odda-9-4-6,
1231b-231.06,Ullensvang herad. Vikebygd skule,Ca,Odda-9-4-6,
1231b-231.06,Ullensvang herad. Vikebygd skule,Ea,Odda-9-4-6 ,Odda- 9-4-7
1231b-231.06,Ullensvang herad. Vikebygd skule,Ga,Odda-9-4-7,
1231b-231.06,Ullensvang herad. Vikebygd skule,Ha,Odda-9-4-7,Odda-9-4-8
1231b-231.06,Ullensvang herad. Vikebygd skule,Ia,Odda-9-4-8,
1231b-231.06,Ullensvang herad. Vikebygd skule,Pa,Odda-9-4-8,
1231b-231.06,Ullensvang herad. Vikebygd skule,Ra,Odda-9-4-8,
1231b-231.06,Ullensvang herad. Vikebygd skule,Aa,Odda-9-4-6,
1231b-240,Ullensvang herad. Logopedkontoret,Fa,Odda-9-1-5,
1231b-242,Ullensvang herad. Barnehagane,Fa,Odda-9-1-5,
1231b-242.01,Ullensvang herad. Vines barnehage,Fa,Odda-9-1-5,
1231b-242.02,Ullensvang herad. Utne barnehage,Fa,Odda-9-1-5,
1231b-242.02,Ullensvang herad. Utne barnehage,Fb,Odda-ukjent,
1231b-242.02,Ullensvang herad. Utne barnehage,Fc,Odda-ukjent,
1231b-242.03,Ullensvang herad. Sekse barnehage,Fa,Odda-9-1-5,
1231b-242.03,Ullensvang herad. Sekse barnehage,Fb,Odda-ukjent,
1231b-242.04,Ullensvang herad. Veisane barnehage,Ea,Odda-9-4-9,
1231b-242.04,Ullensvang herad. Veisane barnehage,Fa,Odda-9-1-5,
1231b-242.04,Ullensvang herad. Veisane barnehage,Hb,Odda-9-4-9,
1231b-242.04,Ullensvang herad. Veisane barnehage,Pa,Odda-9-4-9,
1231b-242.05,Ullensvang herad. Aga barnehage,Fa,Odda-9-1-5,
1231b-242.06,Ullensvang herad. Kinsarvik barnehage,Ea,Odda-9-4-1,
1231b-242.06,Ullensvang herad. Kinsarvik barnehage,Fa,Odda-9-3-9,Odda-9-4-1
1231b-242.06,Ullensvang herad. Kinsarvik barnehage,Ga,Odda-9-4-1,
1231b-242.06,Ullensvang herad. Kinsarvik barnehage,Pa,Odda-9-4-1,
1231b-301,Ullensvang herad. Sosialkontoret,Fa,Odda-9-1-5,Odda-9-1-6
1231b-315.1,Ullensvang herad. Barnevernet,Fa,Odda-9-1-6,Odda-9-1-7
1231b-320,Ullensvang herad. Innvandrar- og flyktningtenesta,Fa,Odda-9-1-7,
1231b-411.1,Ullensvang herad. Helseråd/distriktslege/Helsesøster f. 1861-1966,Fa,Odda-9-1-7,Odda-9-1-8
1231b-415.1,Ullensvang herad. Utne legekontor,Fab,Odda-9-2-1,Odda-9-2-2
1231b-415.1,Ullensvang herad. Utne legekontor,Fac,Odda-9-2-2,
1231b-415.1,Ullensvang herad. Utne legekontor,Fad,Odda-9-2-2,Odda-9-2-3
1231b-415.1,Ullensvang herad. Utne legekontor,Fae,Odda-9-2-3,Odda-9-2-4
1231b-415.1,Ullensvang herad. Utne legekontor,Faa,Odda-9-1-9,Odda-9-2-1
1231b-415.2,Ullensvang herad. Lofthus legekontor,Fab,Odda-9-2-6,Odda-9-2-7
1231b-415.2,Ullensvang herad. Lofthus legekontor,Fac,Odda-9-2-7,
1231b-415.2,Ullensvang herad. Lofthus legekontor,Faa,Odda-9-2-4,Odda-9-2-6
1231b-417.1,Ullensvang herad. Ullensvang helsestasjon avd. Utne,Fa,Odda-9-2-7,Odda-9-2-8
1231b-417.2,Ullensvang herad. Ullensvang helsestasjon avd. Kinsarvik ,Fa,Odda-9-2-9,Odda-9-3-3
1231b-417.2,Ullensvang herad. Kinsarvik helsestasjon,Fb,Odda-9-3-3,Odda-9-3-4
1231b-419,Ullensvang herad. Psykiatri,Fa,Odda-9-3-5,
1231b-421,Ullensvang herad. Fysio- og ergoterapitenesta,Fab,Odda-9-3-5,
1231b-421,Ullensvang herad. Fysio- og ergoterapitenesta,Fac,Odda-9-3-5,
1231b-421,Ullensvang herad. Fysio- og ergoterapitenesta,Faa,Odda-9-3-5,
1231b-442.1,Ullensvang herad. Utne alders- og sjukeheim,Fa,Odda-9-3-5,Odda-9-3-7
1231b-442.1,Ullensvang herad. Utne alders- og sjukeheim,Fb,Odda-9-3-7,
1231b-442.2,Ullensvang herad. Kinsarvik alders- og sjukeheim,Fa,Odda-9-3-7,
1231b-442.2,Ullensvang herad. Kinsarvik alders- og sjukeheim,Fb,Odda-9-3-7,
1231b-812,Ullensvang herad. Overformynderiet,Ab,Odda-9-3-8,
1231b-812,Ullensvang herad. Overformynderiet,Ba,Odda-9-3-8,
1231b-812,Ullensvang herad. Overformynderiet,Cb,Odda-9-3-8,
1231b-812,Ullensvang herad. Overformynderiet,Fa,Odda-9-3-8,
1231b-812,Ullensvang herad. Overformynderiet,Gb,Odda-9-3-8,
1231b-812,Ullensvang herad. Overformynderiet,Rc,Odda-9-3-8,
1231b-812.1,Ullensvang herad. Overformynderiet,Hb,Odda-9-3-8,Odda-9-3-9
1231b-812.1,Ullensvang herad. Overformynderiet,Rd,Odda-9-3-8,
1233-201,Ulvik herad. Skulekontoret,Ha,IKKJE FUNNET,
1233-231.3,Ulvik herad. Brakanes barne- og ungdomsskule,Ha,IKKJE FUNNET,
1233-231.3,Ulvik herad. Brakanes barne- og ungdomsskule,Hb,IKKJE FUNNET,
1233-242,Ulvik herad. Ulvik barnehage,Fa,IKKJE FUNNET,
1233-315.02,Ulvik herad. Barnevernet,Fa,IKKJE FUNNET,
1233-315.02,Ulvik herad. Barnevernet,Fb,IKKJE FUNNET,
1233-315.02,Ulvik herad. Barnevernet,Fc,IKKJE FUNNET,
1234-201,Granvin herad. Skulekontoret,Ha,IKKJE FUNNET,
1234-201,Granvin herad. Skulekontoret,Hb,IKKJE FUNNET,
1234-201,Granvin herad. Skulekontoret,Hc,IKKJE FUNNET,
1234-231.2,Granvin herad. Granvin barne- og ungdomsskule,Ha,IKKJE FUNNET,
1234-242.1,Granvin herad. Granvin barnehage,Fa,IKKJE FUNNET,
1235-231.01,Voss kommune. Voss ungdomsskule,Ha,Sjå originalskjema,
1235-231.02,Voss kommune. Evanger barne og ungdomsskule,Ha,Sjå originalskjema,
1235-231.03,Voss kommune. Sundve skule,Hab,Sjå originalskjema,
1235-231.03,Voss kommune. Sundve skule,Haa,Sjå originalskjema,
1235-231.04,Voss kommune. Gjernes skule,Ha,Sjå originalskjema,
1235-231.05,Voss kommune. Palmafossen skule,Ha,Sjå originalskjema,
1235-231.06,Voss kommune. Bulken skule,Ha,Sjå originalskjema,
1235-231.07,Voss kommune. Gullfjordungen skule,Ha,Sjå originalskjema,
1235-231.08,Voss kommune. Skulestad skule,Ha,Sjå originalskjema,
1235-231.09,Voss kommune. Vangen skule,Ha,Sjå originalskjema,
1235-231.10,Voss kommune. Bjørgum skule,Ha,Sjå originalskjema,
1235-241,Voss kommune. Voss PPT eske nr 1-14,Fa,Q8-83-2-6,Q8-83-3-1
1235-241,Voss kommune. Voss PPT eske nr 109-124,Fa,Q8-83-3-2,Q8-83-3-4
1235-241,Voss kommune. Voss PPT eske nr 104-108,Fa,Q8-83-3-6,Q8-83-3-7
1235-241,Voss kommune. Voss PPT eskenr. 1-91; 100-103 ,Fa,Q8-85-2-2,Q8-85-3-6
1235-241,Voss kommune. Voss PPT eskenr. 92-99,Fa,Q8-86-1-1,Q8-86-1-2
1235-241,Voss kommune. Voss PPT,Fab,IKKJE FUNNET,
1235-241,Voss kommune. Voss PPT eske nr 1-45,Fb,Q8-83-3-7,Q8-84-1-5
1235-241,Voss kommune. Voss PPT,Faa,IKKJE FUNNET,
1235-241.1,Voss kommune. Voss- Granvin og Ulvik PPT,Fa,IKKJE FUNNET,
1235-242.1,Voss kommune. Lundhaugen barnehage,Fa,Q8-84-1-5,Q8-84-1-6
1235-242.2,Voss kommune. Gjernes barnehage,Fa,Q8-84-1-6,Q8-84-1-6
1235-242.3,Voss kommune. Bjørkeli barnehage,Fa,Q8-84-1-6,Q8-84-1-6
1235-242.4,Voss kommune. Bjørgamarka barnehage,Fa,Q8-84-1-6,Q8-84-1-6
1235-242.5,Voss kommune. Kyte barnehage,Fa,Q8-84-1-6,Q8-84-1-6
1235-242.6,Voss kommune. Gjerde barnehage,Fa,Q8-84-1-6,Q8-84-1-6
1235-242.7,Voss kommune. Brynaskogen barnehage,Fa,Q8-84-1-6,Q8-84-1-6
1238-201,Kvam herad. Skulekontoret,Ha,Q8-6-2-2,Q8-6-2-2
1238-201,Kvam herad. Skulekontoret,Hb,Q8-6-2-4,Q8-6-2-4
1238-201,Kvam herad. Skulekontoret,Hc,IKKJE FUNNET,
1238-201,Kvam herad. Skulekontoret,Hda,IKKJE FUNNET,
1238-201,Kvam herad. Skulekontoret,Hdb,Q8-6-2-3,Q8-6-2-4
1238-201,Kvam herad. Skulekontoret,He,Q8-5-2-7,Q8-5-2-7
1238-201,Kvam herad. Skulekontoret,Hfa,IKKJE FUNNET,
1238-201,Kvam herad. Skulekontoret,Hfb,Q8-5-3-2,Q8-5-3-4
1238-201,Kvam herad. Skulekontoret,Hga,Q8-5-3-5,Q8-5-3-6
1238-201.1,Kvam herad. Oppvekst spesialundervisning,Ha,Q8-6-3-7,Q8-6-3-7
1238-201.1,Kvam herad. Oppvekst spesialundervisning,Hb,Q8-5-3-1,Q8-5-3-1
1238-201.1,Kvam herad. Oppvekst spesialundervisning,Hc,Q8-6-1-3,Q8-6-1-3
1238-201.1,Kvam herad. Oppvekst spesialundervisning,Hd,Q8-5-3-1,Q8-5-3-1
1238-201.1,Kvam herad. Oppvekst spesialundervisning,He,Q8-5-3-2,Q8-5-3-2
1238-231.01,Kvam herad. Norheimsund barne- og ungdomsskule,Ha,Q8-6-2-1,Q8-6-2-2
1238-231.01,Kvam herad. Norheimsund barne- og ungdomsskule,Hb,Q8-6-1-3,Q8-6-1-3
1238-231.01,Kvam herad. Norheimsund barne- og ungdomsskule,Hc,Q8-6-3-5,Q8-6-3-5
1238-231.02,Kvam herad. Strandebarm barne- og ungdomsskule,Ha,IKKJE FUNNET,
1238-231.02,Kvam herad. Strandebarm barne- og ungdomsskule,Hb,Q8-6-3-5,Q8-6-3-6
1238-231.03,Kvam herad. Ålvik skule,Ha,IKKJE FUNNET,
1238-231.04,Kvam herad. Steinsdalen skule,Ha,Q8-7-1-1,Q8-7-1-1
1238-241,Kvam herad. Jondal og Kvam PPT,Fa,Q8-5-2-6,Q8-5-2-7
1238-241,Kvam herad. Jondal og Kvam PPT,Fb,Q8-6-1-2,Q8-6-1-2
1238-241,Kvam herad. Jondal og Kvam PPT,Fc,Q8-6-2-1,Q8-6-2-1
1238-241,Kvam herad. Jondal og Kvam PPT,Fd,Q8-6-2-1,Q8-6-2-1
1238-241,Kvam herad. Jondal og Kvam PPT,Fe,Q8-6-1-6,Q8-6-1-6
1238-241,Kvam herad. Jondal og Kvam PPT,Ff,Q8-6-3-6,Q8-6-3-6
1238-241,Kvam herad. Jondal og Kvam PPT,Fga,Q8-6-2-8,Q8-6-3-3
1238-241,Kvam herad. Jondal og Kvam PPT eskenr. 3,Fj,Q8-6-3-6,Q8-6-3-6
1238-241,Kvam herad. Jondal og Kvam PPT eskenr. 1-2,Fj,Q8-7-1-2,Q8-7-1-2
1238-242.01,Kvam herad. Tørvikbygd barnehage,Fa,IKKJE FUNNET,
1238-242.01,Kvam herad. Tørvikbygd barnehage,Fb,IKKJE FUNNET,
1238-242.02,Kvam herad. Fykse barnehage,Fa,Q8-6-3-6,Q8-6-3-6
1238-242.03,Kvam herad. Norheimsund barnehage,Fa,Q8-6-3-6,Q8-6-3-6
1238-242.04,Kvam herad. Oma barnehage,Fa,Q8-7-1-2,Q8-7-1-2
1238-242.05,Kvam herad. Strandebarm barnehage,Fa,Q8-6-2-7,Q8-6-2-7
1238-242.06,Kvam herad. Tolomarka barnehage,Fa,Q8-6-3-3,Q8-6-3-3
1238-242.07,Kvam herad. Tørvikbygd barnehage,Fa,Q8-6-1-1,Q8-6-1-1
1238-242.07,Kvam herad. Tørvikbygd barnehage,Fb,Q8-6-1-1,Q8-6-1-1
1238-242.08,Kvam herad. Øystese barnehage,Fa,IKKJE FUNNET,
1238-242.08,Kvam herad. Øystese barnehage,Fb,Q8-6-3-4,Q8-6-3-4
1238-242.09,Kvam herad. Ålvik barnehage,Fa,Q8-6-2-6,Q8-6-2-7
1238-242.10,Kvam herad. Barnehagane i Kvam herad,Fa,Q8-6-3-3,Q8-6-3-4
1238-315.01,Kvam herad. Barnevernet,Fa,IKKJE FUNNET,
1238-315.01,Kvam herad. Barnevernet,Fb,IKKJE FUNNET,
1238-315.01,Kvam herad. Barnevernet,Fc,Q8-5-3-4,Q8-5-3-5
1238-315.01,Kvam herad. Barnevernet,Fd,Q8-6-3-7,Q8-7-1-1
1238-315.02,Kvam herad. Kvam- Voss familiesenter,Fa,Q8-7-1-1,Q8-7-1-1
1241-201,Fusa kommune. Skulekontoret,Ha,Q8-32-3-7,Q8-32-3-7
1241-201,Fusa kommune. Skulekontoret,Hb,Q8-32-3-8,Q8-32-3-8
1241-201,Fusa kommune. Skulekontoret,Hc,Q8-32-3-8,Q8-32-3-8
1241-201,Fusa kommune. Skulekontoret,Hd,Q8-32-3-8,Q8-33-1-1
1241-201,Fusa kommune. Skulekontoret,He,Q8-26-2-4,Q8-26-2-4
1241-201,Fusa kommune. Skulekontoret,Hf,IKKJE FUNNET,
1241-231.01,Fusa kommune. Eikelandsosen skule,Ha,Q8-26-2-4,Q8-26-2-5
1241-231.02,Fusa kommune. Fusa ungdomsskule,Ha,Q8-33-1-1,Q8-33-1-1
1241-231.02,Fusa kommune. Fusa ungdomsskule,Hb,Q8-26-2-5,Q8-26-2-5
1241-231.02,Fusa kommune. Fusa ungdomsskule,Hc,Q7-31-2-4,Q7-31-2-7
1241-231.03,Fusa kommune. Holdhus skule,Ha,Q8-26-2-5,Q8-26-2-6
1241-231.03,Fusa kommune. Holdhus skule,Hb,Q8-33-1-1,Q8-33-1-1
1241-231.04,Fusa kommune. Nore Fusa skule,Ha,Q8-26-2-6,Q8-26-2-6
1241-231.05,Fusa kommune. Holmefjord skule,Ha,Q8-26-2-6,Q8-26-2-6
1241-231.07,Fusa kommune. Fusa barneskole,Ha,Q8-26-3-5,Q8-26-3-5
1241-241,Fusa kommune. Fusa PPT,Fa,Q8-33-1-2,Q8-33-1-2
1241-241,Fusa kommune. Fusa PPT,Fb,Q8-33-1-2,Q8-33-1-2
1241-241,Fusa kommune. Fusa PPT,Fc,Q8-33-1-2,Q8-33-1-3
1241-241,Fusa kommune. Fusa PPT,Fd,Q8-26-3-5,Q8-26-3-5
1241-241,Fusa kommune. Fusa PPT,Fe,Q7-31-2-4,Q7-31-2-4
1241-241,Fusa kommune. Fusa PPT,Ff,Q8-26-2-2,Q8-26-2-3
1241-241,Fusa kommune. Fusa PPT,Fg,Q8-26-2-3,Q8-26-2-4
1241-242.1,Fusa kommune. Jettegryto barnehage,Fa,Q8-33-1-3,Q8-33-1-3
1241-242.1,Fusa kommune. Jettegryto barnehage,Fb,Q8-33-1-3,Q8-33-1-3
1241-242.1,Fusa kommune. Jettegryto barnehage,Fc,Q8-26-3-6,Q8-26-3-6
1241-242.1,Fusa kommune. Jettegryto barnehage,Fd,Q8-23-2-3,Q8-23-2-3
1241-242.1,Fusa kommune. Jettegryto barnehage,Fe,Q8-23-2-3,Q8-23-2-3
1241-242.2,Fusa kommune. Holdhus barnehage,Fa,Q8-33-1-3,Q8-33-1-3
1241-242.2,Fusa kommune. Holdhus barnehage,Fb,Q8-26-3-3,Q8-26-3-3
1241-242.3,Fusa kommune. Søre Fusa oppvekstssenter,Fa,Q8-26-2-7,Q8-26-2-7
1241-242.3,Fusa kommune. Søre Fusa oppvekstssenter,Fb,Q8-23-2-3,Q8-23-2-3
1241-242.4,Fusa kommune. Strandvik barnehage,Fa,Q8-26-2-7,Q8-26-2-7
1241-242.4,Fusa kommune. Strandvik barnehage,Fb,Q8-23-2-3,Q8-23-2-3
1241-242.5,Fusa kommune. Trollskogen barnehage,Fa,Q8-26-2-7,Q8-26-2-7
1241-242.5,Fusa kommune. Trollskogen barnehage,Fb,Q8-23-2-3,Q8-23-2-4
1241-242.6,Fusa kommune. Holmefjord barnehage,Fa,Q8-33-1-3,Q8-33-1-3
1241-242.6,Fusa kommune. Holmefjord barnehage,Fb,Q8-23-2-4,Q8-23-2-4
1241-242.7,Fusa kommune. Søre-Fusa barnehage,Fa,Q8-23-2-4,Q8-23-2-4
1241-315.1,Fusa kommune. Barnevernet,Fa,IKKJE FUNNET,
1241-315.1,Fusa kommune. Barnevernet,Fb,Q8-26-3-1,Q8-26-3-2
1241-315.1,Fusa kommune. Barnevernet,Fc,Q8-26-3-2,Q8-26-3-2
1241-315.1,Fusa kommune. Barnevernet,Fd,Q8-25-3-3,Q8-25-3-6
1242-201,Samnanger kommune. Skulekontoret,Ha,Q8-19-3-4,Q8-19-3-4
1242-201,Samnanger kommune. Skulekontoret,Hb,Q8-19-3-4,Q8-19-3-4
1242-201,Samnanger kommune. Skulekontoret,Hc,Q8-19-3-4,Q8-19-3-4
1242-231.2,Samnanger kommune. Samnanger ungdomsskule,Ha,Q8-19-3-4,Q8-19-3-4
1242-231.2,Samnanger kommune. Samnanger ungdomsskule,Hb,Q8-19-3-4,Q8-19-3-4
1242-231.2,Samnanger kommune. Samnanger ungdomsskule,Hc,Q8-19-3-4,Q8-19-3-4
1242-231.3,Samnanger kommune. Nordbygda skule,Ha,IKKJE FUNNET,
1243-201,Os kommune. Skulekontoret,Ha,Q7-74-2-6,Q7-74-2-6
1243-201,Os kommune. Skulekontoret,Hb,Q7-74-3-1,Q7-74-3-1
1243-201,Os kommune. Skulekontoret,Hc,Q7-74-3-1,Q7-74-3-3
1243-201,Os kommune. Skulekontoret,Hdb,IKKJE FUNNET,
1243-202,Os kommune. Skulekontoret,Heb,Q7-74-3-3,Q7-74-3-3
1243-231.01,Os kommune. Halhjem barneskule,Ha,IKKJE FUNNET,
1243-231.02,Os kommune. Hegglandsdalen skule,Ha,Q7-72-2-1,Q7-72-2-2
1243-231.02,Os kommune. Hegglandsdalen skule,Hb,Q7-67-2-4,Q7-67-2-4
1243-231.03,Os kommune. Kuventræ barneskule,Hb,Q7-67-2-4,Q7-67-2-6
1243-231.03,Os kommune. Kuventræ barneskule,Hc,Q7-67-2-6,Q7-67-2-6
1243-231.04,Os kommune. Lunde barneskule,Ha,Q7-67-3-1,Q7-67-3-2
1243-231.05,Os kommune. Lysekloster barneskule,Ha,Q7-67-3-2,Q7-67-3-3
1243-231.06,Os kommune. Nore Neset barneskule,Ha,IKKJE FUNNET,
1243-231.06,Os kommune. Nore Neset barneskule,Hb,Q7-67-3-3,Q7-68-1-4
1243-231.07,Os kommune. Nore Neset ungdomsskule,Ha,IKKJE FUNNET,
1243-231.07,Os kommune. Nore Neset ungdomsskule,Hb,Q7-72-2-5,Q7-72-2-6
1243-231.08,Os kommune. Os barneskule,Ha,Q7-68-1-4,Q7-68-2-1
1243-231.09,Os kommune. Os ungdomsskule,Ha,Q7-68-2-1,Q7-68-2-3
1243-231.10,Os kommune. Strøno barneskule,Ha,Q7-68-2-3,Q7-68-2-4
1243-231.11,Os kommune. Søfteland barneskule,Ha,Q7-68-2-4,Q7-68-3-1
1243-231.11,Os kommune. Søfteland barneskule,Hb,Q7-68-3-1,Q7-68-3-1
1243-231.12,Os kommune. Søre Øyane barneskule,Ha,Q7-68-3-1,Q7-68-3-2
1243-231.14,Os kommune. Strandvik montessoriskule,Ha,Q8-2-3-1,Q8-2-3-1
1243-231.17,Os kommune. Lundefossen skule,Ha,IKKJE FUNNET,
1243-231.17,Os kommune. Lundefossen skule,Hb,IKKJE FUNNET,
1243-241,Os kommune. Os PPT,Fa,Q7-74-3-4,Q7-74-3-4
1243-241,Os kommune. Os PPT,Fb,Q7-74-3-4,Q7-74-3-5
1243-241,Os kommune. Os PPT,Fc,Q7-74-3-5,Q7-74-3-5
1243-241,Os kommune. Os PPT,Fd,Q7-74-3-5,Q7-75-1-4
1243-241,Os kommune. Os PPT,Fe,Q7-68-3-2,Q7-69-1-5
1243-241,Os kommune. Os PPT,Ff,IKKJE FUNNET,
1243-242.01,Os kommune. Os barnehage,Fa,Q7-74-2-6,Q7-74-2-6
1243-242.01,Os kommune. Os barnehage,Fb,Q7-69-1-5,Q7-69-1-6
1243-242.02,Os kommune. Flåten og Os Husmorlags barnehage,Fa,Q7-74-2-5,Q7-74-2-6
1243-242.03,Os kommune. Nore Neset barnehage,Fa,Q7-72-2-6,Q7-72-2-6
1243-242.04,Os kommune. Lysekloster barnehage,Fa,IKKJE FUNNET,
1243-242.05,Os kommune. Søfteland barnehage,Fa,Q7-69-2-1,Q7-69-2-1
1243-242.06,Os kommune. Halhjem barnetun,Fa,Q7-69-2-1,Q7-69-2-1
1243-315,Os kommune. Barnevernet,Fa,Q7-75-2-6,Q7-75-3-5
1243-315,Os kommune. Barnevernet,Fba,Q7-71-3-4,Q7-71-3-4
1243-315,Os kommune. Barnevernet,Fbb,Q7-71-3-4,Q7-71-3-5
1243-315,Os kommune. Barnevernet,Fbc,Q7-71-3-5,Q7-71-3-5
1243-315,Os kommune. Barnevernet,Fc,Q7-69-2-1,Q7-69-2-4
1243-315,Os kommune. Barnevernet,Fca,Q7-69-2-4,Q7-69-3-2
1243-315,Os kommune. Barnevernet,Fcb,Q7-69-3-2,Q7-69-3-2
1244-201,Austevoll kommune. Skulekontoret,Fa,Q8-19-1-5,Q8-19-1-5
1244-201,Austevoll kommune. Skulekontoret,Fba,Q8-19-1-7,Q8-19-1-7
1244-201,Austevoll kommune. Skulekontoret,Fbb,Q8-19-1-7,Q8-19-1-7
1244-201,Austevoll kommune. Skulekontoret,Fca,Q8-19-1-8,Q8-19-2-1
1244-201,Austevoll kommune. Skulekontoret,Fcb,Q8-19-2-1,Q8-19-2-1
1244-201,Austevoll kommune. Skulekontoret,Fcd,Q8-19-2-1,Q8-19-2-1
1244-201,Austevoll kommune. Skulekontoret,Fcv,Q8-19-2-1,Q8-19-2-2
1244-231.2,Austevoll kommune. Drøna skule,Ha,IKKJE FUNNET,
1244-241,Austevoll kommune. Austevoll PPT,Fa,Q8-19-1-7,Q8-19-1-7
1244-241,Austevoll kommune. Austevoll PPT,Fb,Q8-19-1-8,Q8-19-1-8
1244-241,Austevoll kommune. Austevoll PPT,Fc,Q8-19-2-2,Q8-19-2-4
1244-241,Austevoll kommune. Austevoll PPT,Fd,Q7-46-2-7,Q7-46-2-8
1244-241,Austevoll kommune. Austevoll PPT,Fe,Wa-2-2,Wa-2-4
1244-242,Austevoll kommune. Barnehage,Fa,Wa-2-4,Wa-2-4
1244-315.1,Austevoll kommune. Barnevernet,Fa,Q8-19-2-6,Q8-19-2-6
1244-315.1,Austevoll kommune. Barnevernet,Fb,Q7-46-2-8,Q7-46-2-8
1244-315.1,Austevoll kommune. Barnevernet,Fca,Wa-3-1,Wa-3-3
1244-315.1,Austevoll kommune. Barnevernet,Fcb,Wa-3-3,Wa-3-4
1244-315.1,Austevoll kommune. Barnevernet,Fcc,Wa-3-4,Wa-3-4
1245-201,Sund kommune. Skulekontoret,Ha,W10-27-2-5,W10-27-2-5
1245-201,Sund kommune. Skulekontoret,Hb,W10-27-2-5,W10-27-2-5
